M0010;M0020;M0100;M0101;M0110;M0120;M0130;M0140;M0150;M0160;M0170;MM0150;MM0160;MM0170
5;52;6685998;M001;4.3513848979962;01;01;1;4;1;01;0;0;0
5;52;3301875;M001;5.9958085777118;01;01;1;2;1;09;0;0;0
5;52;7585267;M001;6.6741317008256;01;01;1;1;1;06;0;0;0
5;52;6870404;M001;4.7311030458412;01;01;1;2;1;15;0;0;0
5;52;4085653;M001;5.9384906383813;01;01;1;3;1;10;0;0;0
5;52;2603651;M001;4.3465634873644;01;01;1;4;1;12;0;0;0
5;52;5031144;M001;10.7499408697913;01;01;1;3;2;09;0;0;0
5;52;1734363;M001;7.4018374890327;01;01;1;3;2;17;0;0;0
5;52;4270432;M001;15.6616746294939;01;01;1;1;1;13;0;0;0
5;52;4970891;M001;12.3571545471222;01;01;1;3;1;14;0;0;0
5;52;6005924;M001;14.5571360006008;01;01;1;3;1;14;0;0;0
5;52;6005924;M002;14.5571360006008;01;01;1;4;2;14;0;0;0
5;52;687460;M001;9.7346966526739;01;01;1;2;1;08;0;0;0
5;52;3072540;M001;10.7635638739353;01;01;1;3;2;16;0;0;0
5;52;7404484;M001;11.9957847914552;01;01;1;3;2;17;0;0;0
5;52;4363136;M001;8.0783578833865;01;01;1;3;1;17;0;0;0
5;52;2904793;M001;11.5075274123146;01;01;1;1;2;17;0;0;0
5;52;2904793;M002;11.5075274123146;01;01;1;2;1;14;0;0;0
5;52;2587447;M001;8.3820711507437;01;01;1;2;1;12;0;0;0
5;52;5832738;M001;10.2613403880457;01;01;1;4;2;17;0;0;0
5;52;7207396;M001;9.8891847928891;01;01;1;1;1;12;0;0;0
5;52;83948;M001;10.4808823393461;01;01;1;4;2;14;0;0;0
5;52;3609628;M001;9.7762002437719;01;01;1;4;1;17;0;0;0
5;52;6894436;M001;9.8017152679931;01;01;1;3;2;13;0;0;0
5;52;357991;M001;23.5708873346027;01;01;1;4;1;16;0;0;0
5;52;30716;M001;9.737299386977;01;01;1;4;2;14;0;0;0
5;52;7050205;M001;11.4988412484736;01;01;1;2;1;02;0;0;0
5;52;588515;M001;12.1954338514117;01;01;1;4;1;17;0;0;0
5;52;5345407;M001;8.0402718621332;01;01;1;1;1;07;0;0;0
5;52;7025840;M001;9.6827241095997;01;01;1;3;2;14;0;0;0
5;52;466502;M001;10.9469447645817;08;01;2;1;2;12;0;0;0
5;52;5487845;M001;7.1428820499538;08;01;2;4;1;17;0;0;0
5;52;1733775;M001;9.9653766018793;08;01;2;1;2;17;0;0;0
5;52;1352054;M001;16.1702485732663;01;01;1;2;1;09;0;0;0
5;52;4231492;M001;11.9209300729041;01;01;1;4;1;01;0;0;0
5;52;2770913;M001;14.9982196197654;01;01;1;3;1;17;0;0;0
5;52;4108278;M001;7.8143369851064;01;01;1;3;1;09;0;0;0
5;52;2136287;M001;9.1445978934784;01;01;1;1;1;17;0;0;0
5;52;7757338;M001;10.3184789359939;01;01;1;2;2;10;0;0;0
5;52;5245983;M001;12.5032972372144;01;01;1;1;2;06;0;0;0
5;52;6521140;M001;4.9215326422963;01;01;1;1;1;14;0;0;0
5;52;7026037;M001;13.7244318490901;01;01;1;2;1;09;0;0;0
5;52;7679845;M001;1.9260010754041;02;01;1;2;2;17;0;0;0
5;52;350173;M001;1.957823332507;02;01;1;3;1;17;0;0;0
5;52;2198479;M001;2.0797672271447;02;01;1;3;1;11;0;0;0
5;52;5186112;M001;2.1028173404503;02;01;1;2;1;09;0;0;0
5;52;2310956;M001;1.7194897384147;02;01;1;2;2;02;0;0;0
5;52;7677813;M001;1.4063584279626;02;01;1;2;1;08;0;0;0
5;52;6611504;M001;1.8015777129653;01;01;1;3;1;14;0;0;0
5;52;3069184;M001;2.5872360133721;01;01;1;3;1;17;0;0;0
5;52;3731386;M001;1.7111032167188;01;01;1;3;1;17;0;0;0
5;52;5826162;M001;2.4392391894233;01;01;1;3;2;11;0;0;0
5;52;5826162;M002;2.4392391894233;01;01;1;1;1;07;0;0;0
5;52;4381261;M001;2.0863709254966;01;01;1;2;2;17;0;0;0
5;52;5456152;M001;2.37354208733;01;01;1;2;1;13;0;0;0
5;52;3915051;M001;2.6374899599681;01;01;1;2;2;17;0;0;0
5;52;4568380;M001;2.0749782564403;01;01;1;3;1;13;0;0;0
5;52;1101019;M001;2.1553734566784;01;01;1;3;1;09;0;0;0
5;52;6162761;M001;2.2968133007758;01;01;1;1;2;15;0;0;0
5;52;5140983;M001;1.6672545816379;01;01;1;3;1;15;0;0;0
5;52;229727;M001;1.9042676801432;01;01;1;2;1;07;0;0;0
5;52;229727;M002;1.9042676801432;01;01;1;3;2;15;0;0;0
5;52;1820014;M001;2.1341829727939;01;01;1;4;1;11;0;0;0
5;52;2132370;M001;1.0119880063912;01;01;1;3;1;07;0;0;0
5;52;4638610;M001;2.4270750057427;01;01;1;1;1;17;0;0;0
5;52;1079568;M001;2.0637794133179;01;01;1;3;2;17;0;0;0
5;52;5893483;M001;2.2457686684574;01;01;1;3;1;07;0;0;0
5;52;7300026;M001;2.4847182805959;01;01;1;4;1;13;0;0;0
5;52;2960985;M001;1.9598897638768;01;01;1;4;1;14;0;0;0
5;52;6817138;M001;2.4814965736747;01;01;1;4;2;17;0;0;0
5;52;3451274;M001;2.2651780985879;01;01;1;2;2;17;0;0;0
5;52;2748999;M001;1.9760104090049;02;01;1;3;1;15;0;0;0
5;52;670857;M001;2.4258339738684;02;01;1;2;1;17;0;0;0
5;52;4503951;M001;2.1396487682143;01;01;1;2;1;13;0;0;0
5;52;3286651;M001;1.4081986786681;01;01;1;3;1;10;0;0;0
5;52;1696397;M001;2.2603431303805;01;01;1;3;2;14;0;0;0
5;52;2410468;M001;1.9309383777741;01;01;1;3;1;15;0;0;0
5;52;5182442;M001;2.1364517672226;01;01;1;2;1;11;0;0;0
5;52;4909256;M001;2.7601660698331;01;01;1;3;1;14;0;0;0
5;52;3243457;M001;2.408422231922;01;01;1;4;1;17;0;0;0
5;52;1793017;M001;1.8418330395506;01;01;1;1;2;17;0;0;0
5;52;2910853;M001;1.4972209963678;01;01;1;2;1;05;0;0;0
5;52;2571535;M001;2.3519340482799;08;01;2;4;1;13;0;0;0
5;52;3163877;M001;2.0453369274057;08;01;2;1;2;14;0;0;0
5;52;5852261;M001;2.4096966770186;08;01;2;2;2;16;0;0;0
5;52;7018117;M001;2.3132117032278;08;01;2;3;2;17;0;0;0
5;52;5349355;M001;1.4832019784127;08;01;2;4;2;11;0;0;0
5;52;747155;M001;2.8432363828433;08;01;2;3;1;14;0;0;0
5;52;1918812;M001;2.2887353569412;08;01;2;4;1;15;0;0;0
5;52;2700916;M001;2.4688006623522;08;01;2;4;1;13;0;0;0
5;52;5259917;M001;5.0626373043838;01;01;1;2;1;12;0;0;0
5;52;7633406;M001;4.4387950974499;01;01;1;3;1;15;0;0;0
5;52;1043335;M001;5.3237923087627;01;01;1;1;1;15;0;0;0
5;52;1043335;M002;5.3237923087627;01;01;1;2;1;17;0;0;0
5;52;3539270;M001;5.4890670510945;01;01;1;3;2;16;0;0;0
5;52;3539270;M002;5.4890670510945;01;01;1;4;1;17;0;0;0
5;52;740869;M001;5.5902119446357;01;01;1;1;2;16;0;0;0
5;52;3482053;M001;4.1234484689503;01;01;1;4;2;15;0;0;0
5;52;2666021;M001;5.3014332695446;01;01;1;4;2;17;0;0;0
5;52;3497926;M001;5.513504125988;01;01;1;2;2;15;0;0;0
5;52;1898073;M001;3.1201496351106;01;01;1;1;1;06;0;0;0
5;52;1664419;M001;4.9236596647915;01;01;1;3;1;12;0;0;0
5;52;509096;M001;4.7561403570484;01;01;1;2;1;12;0;0;0
5;52;2672409;M001;4.0246158902718;01;01;1;2;1;07;0;0;0
5;52;6593511;M001;4.2977166449624;01;01;1;4;2;15;0;0;0
5;52;1883666;M001;5.0258409913725;01;01;1;3;1;17;0;0;0
5;52;5832420;M001;3.668372849412;01;01;1;4;1;13;0;0;0
5;52;767482;M001;4.3763788330391;01;01;1;4;2;15;0;0;0
5;52;5431070;M001;3.668372849412;01;01;1;1;1;16;0;0;0
5;52;6333148;M001;7.2660742336718;01;01;1;2;2;11;0;0;0
5;52;1252421;M001;5.8186490423875;01;01;1;1;2;17;0;0;0
5;52;1516769;M001;6.0671755094107;01;01;1;2;1;04;0;0;0
5;52;1101173;M001;6.7773310525002;01;01;1;3;1;06;0;0;0
5;52;382113;M001;6.943652295716;01;01;1;2;1;16;0;0;0
5;52;1003904;M001;3.668372849412;01;01;1;1;1;14;0;0;0
5;52;757869;M001;5.9198782586748;01;01;1;1;1;13;0;0;0
5;52;6752916;M001;4.3078282543438;01;01;1;4;2;14;0;0;0
5;52;1732803;M001;5.8618759618388;01;01;1;3;1;16;0;0;0
5;52;7074611;M001;4.4888290203921;08;01;2;4;1;17;0;0;0
5;52;403156;M001;4.4381909724961;08;01;2;1;1;15;0;0;0
5;52;611842;M001;5.373826231705;08;01;2;3;2;13;0;0;0
5;52;1113602;M001;4.3657047774983;08;01;2;3;1;06;0;0;0
5;52;2999017;M001;3.843242690327;08;01;2;4;2;10;0;0;0
5;52;7404221;M001;4.0236089805255;08;01;2;1;2;16;0;0;0
5;52;7312639;M001;3.7921905345265;08;01;2;4;1;17;0;0;0
5;52;1980617;M001;5.1206770482818;05;01;2;1;2;14;0;0;0
5;52;1155119;M001;5.3113831722709;05;01;2;2;2;16;0;0;0
5;52;3672475;M001;4.2302489635455;01;01;1;3;2;16;0;0;0
5;52;5860850;M001;5.0066507202463;01;01;1;2;1;01;0;0;0
5;52;3744291;M001;4.5513698490291;01;01;1;3;2;01;0;0;0
5;52;7061271;M001;3.950659841958;01;01;1;3;2;10;0;0;0
5;52;5967337;M001;6.86162243567;01;01;1;3;1;14;0;0;0
5;52;1904994;M001;4.0879053475466;01;01;1;1;2;10;0;0;0
5;52;183226;M001;4.4974018261451;01;01;1;1;2;16;0;0;0
5;52;1659319;M001;5.5500770707418;01;01;1;1;1;04;0;0;0
5;52;3789961;M001;4.4650922001893;01;01;1;4;1;14;0;0;0
5;52;2364972;M001;3.0076038332564;01;01;1;2;1;12;0;0;0
5;52;2250434;M001;2.0459258398644;01;01;1;2;1;14;0;0;0
5;52;3735757;M001;5.5032669755011;01;01;1;4;2;15;0;0;0
5;52;5470273;M001;2.2244752048639;01;01;1;1;2;07;0;0;0
5;52;4902918;M001;2.0459258398644;01;01;1;4;1;14;0;0;0
5;52;346203;M001;2.6668888715967;01;01;1;2;1;14;0;0;0
5;52;3116149;M001;3.2880962840748;01;01;1;3;2;10;0;0;0
5;52;5958349;M002;3.2880962840748;01;01;1;3;2;14;0;0;0
5;52;1139074;M001;2.0459258398644;01;01;1;4;1;13;0;0;0
5;52;1316589;M001;3.1172144595468;01;01;1;3;1;01;0;0;0
5;52;470875;M001;2.5710328467527;01;01;1;1;2;17;0;0;0
5;52;5774804;M001;2.2479978021335;01;01;1;3;1;16;0;0;0
5;52;1927751;M001;2.7445316439214;01;01;1;2;2;16;0;0;0
5;52;7787646;M001;13.312478202797;01;01;1;1;2;17;0;0;0
5;52;550572;M001;8.0615945629011;01;01;1;2;1;15;0;0;0
5;52;3080499;M001;6.1864261115307;01;01;1;1;1;12;0;0;0
5;52;7141073;M001;10.4656146726753;01;01;1;2;1;07;0;0;0
5;52;7047281;M001;8.7786221012913;01;01;1;4;2;11;0;0;0
5;52;946154;M001;7.4956404599433;01;01;1;4;2;15;0;0;0
5;52;3235892;M001;12.401249785972;01;01;1;3;1;09;0;0;0
5;52;639922;M001;10.4974922475346;01;01;1;2;2;17;0;0;0
5;52;5645793;M001;7.8402955886574;01;01;1;4;1;17;0;0;0
5;52;4362740;M001;10.2058737498472;01;01;1;1;1;04;0;0;0
5;52;3468441;M001;9.7443872989938;01;01;1;4;2;16;0;0;0
5;52;2975539;M001;9.9281272899133;01;01;1;2;1;13;0;0;0
5;52;188430;M001;9.7443872989938;01;01;1;3;2;13;0;0;0
5;52;7370243;M001;10.2058737498472;01;01;1;2;2;17;0;0;0
5;52;3007476;M001;8.9256042559924;01;01;1;3;2;13;0;0;0
5;52;6634341;M001;12.0285980075158;01;01;1;3;1;06;0;0;0
5;52;7560828;M001;7.8862158121839;01;01;1;3;1;14;0;0;0
5;52;3358026;M001;9.1902039267313;01;01;1;3;2;17;0;0;0
5;52;7043161;M001;12.6211291574197;01;01;1;3;2;14;0;0;0
5;52;703997;M001;7.9112765210903;01;01;1;4;1;13;0;0;0
5;52;2822723;M001;6.2840447669699;01;01;1;2;1;17;0;0;0
5;52;938788;M001;12.815579795878;01;01;1;4;1;04;0;0;0
5;52;6308166;M001;9.403881421758;01;01;1;4;1;11;0;0;0
5;52;3774678;M001;6.456263270878;01;01;1;3;1;13;0;0;0
5;52;4706061;M001;9.3539529035963;01;01;1;4;2;16;0;0;0
5;52;6724317;M001;8.7616240093034;01;01;1;1;2;12;0;0;0
5;52;6583794;M001;8.9224385166122;01;01;1;3;1;17;0;0;0
5;52;6039771;M001;10.6170825417571;01;01;1;1;1;04;0;0;0
5;52;315244;M001;10.2954535271395;01;01;1;3;1;11;0;0;0
5;52;1799531;M001;10.2058737498472;01;01;1;2;1;17;0;0;0
5;52;2798559;M001;9.9281272899133;01;01;1;3;1;12;0;0;0
5;52;2627816;M001;10.2580843914985;01;01;1;1;1;17;0;0;0
5;52;6573933;M001;11.1285681480049;01;01;1;2;2;15;0;0;0
5;52;1314480;M001;8.9440673648963;01;01;1;1;1;06;0;0;0
5;52;2780078;M001;8.511575882574;01;01;1;1;2;16;0;0;0
5;52;6473786;M001;9.595656104863;01;01;1;1;1;15;0;0;0
5;52;3985308;M001;10.9073009270909;01;01;1;2;1;13;0;0;0
5;52;6493475;M001;9.7338151100407;01;01;1;1;2;15;0;0;0
5;52;5917604;M001;6.116944775646;01;01;1;3;1;06;0;0;0
5;52;6688597;M001;8.519731628199;01;01;1;3;1;13;0;0;0
5;52;5186345;M001;12.3255861015219;01;01;1;4;2;16;0;0;0
5;52;1259184;M001;12.2134309803295;01;01;1;4;2;15;0;0;0
5;52;387134;M001;8.674546830656;01;01;1;2;1;10;0;0;0
5;52;438090;M001;8.97860577467;01;01;1;3;2;17;0;0;0
5;52;6978875;M001;7.0056409332784;01;01;1;3;1;13;0;0;0
5;52;5255067;M001;10.7825810742155;01;01;1;2;2;15;0;0;0
5;52;4602499;M001;8.6687554937408;01;01;1;2;1;01;0;0;0
5;52;6893013;M001;11.9110378440852;01;01;1;3;1;10;0;0;0
5;52;4247368;M001;7.6512762445449;01;01;1;4;2;17;0;0;0
5;52;5275739;M001;4.0451820419633;01;01;1;3;1;17;0;0;0
5;52;5482305;M001;10.2896900349151;01;01;1;2;1;12;0;0;0
5;52;3654459;M001;11.3713401577907;01;01;1;3;1;12;0;0;0
5;52;1011104;M001;19.1423262420143;01;01;1;2;1;16;0;0;0
5;52;7706202;M001;12.2392961479365;01;01;1;2;2;09;0;0;0
5;52;1894877;M001;9.9281272899133;01;01;1;1;2;14;0;0;0
5;52;4616774;M001;6.4834035118995;01;01;1;3;1;14;0;0;0
5;52;6713588;M001;7.7119177761608;01;01;1;4;1;17;0;0;0
5;52;4855303;M001;9.1649543735747;01;01;1;3;2;17;0;0;0
5;52;2253723;M001;13.8002736856636;01;01;1;1;2;16;0;0;0
5;52;2900358;M001;12.5704180401439;01;01;1;1;1;12;0;0;0
5;52;239141;M001;10.2058737498472;01;01;1;2;2;17;0;0;0
5;52;6526677;M001;10.6673602007007;01;01;1;3;1;06;0;0;0
5;52;3688743;M001;10.4836202097812;01;01;1;2;2;17;0;0;0
5;52;2242494;M001;6.0228492917297;01;01;1;4;2;17;0;0;0
5;52;7647886;M001;10.2058737498472;01;01;1;3;1;17;0;0;0
5;52;7730818;M001;9.9347216844713;01;01;1;1;1;01;0;0;0
5;52;1582207;M001;12.4688572748404;01;01;1;2;2;14;0;0;0
5;52;1582207;M002;12.4688572748404;01;01;1;1;1;14;0;0;0
5;52;2615022;M001;9.8498238055253;01;01;1;3;2;15;0;0;0
5;52;904453;M001;9.9349415353714;01;01;1;1;2;17;0;0;0
5;52;5376812;M001;6.9195192186273;01;01;1;4;1;12;0;0;0
5;52;3066294;M001;11.411802033475;01;01;1;3;2;15;0;0;0
5;52;1266491;M001;9.142542977838;01;01;1;1;1;04;0;0;0
5;52;6280131;M001;10.381028437571;01;01;1;3;2;14;0;0;0
5;52;5268474;M001;15.939828847262;01;01;1;2;1;13;0;0;0
5;52;4012946;M001;5.1600094756987;01;01;1;4;2;17;0;0;0
5;52;6038639;M001;7.0729563860716;01;01;1;2;2;17;0;0;0
5;52;7790846;M001;9.6532298169844;01;01;1;2;1;13;0;0;0
5;52;7790846;M002;9.6532298169844;01;01;1;3;2;14;0;0;0
5;52;7376998;M001;10.6191596765295;01;01;1;3;1;13;0;0;0
5;52;1925701;M001;4.9792153610444;01;01;1;3;2;15;0;0;0
5;52;4037349;M001;13.9006205178626;01;01;1;1;2;08;0;0;0
5;52;4802057;M001;13.4280569120948;01;01;1;1;2;11;0;0;0
5;52;870075;M001;9.1647017842476;01;01;1;4;1;08;0;0;0
5;52;7008291;M001;11.4794776432851;01;01;1;1;2;08;0;0;0
5;52;1855026;M001;11.9302802429534;01;01;1;4;1;04;0;0;0
5;52;903255;M001;9.5953050602893;01;01;1;4;2;14;0;0;0
5;52;2196783;M001;6.8489461560674;01;01;1;2;1;07;0;0;0
5;52;2102234;M001;9.43685144679;01;01;1;2;1;17;0;0;0
5;52;3003929;M001;8.9224385166122;01;01;1;3;1;16;0;0;0
5;52;5171038;M001;8.7616240093034;01;01;1;1;2;14;0;0;0
5;52;7030887;M001;10.2954535271395;01;01;1;3;2;17;0;0;0
5;52;2346501;M001;9.6089460218758;01;01;1;3;1;12;0;0;0
5;52;1856700;M001;8.7616240093034;01;01;1;3;2;10;0;0;0
5;52;1388033;M001;8.9224385166122;01;01;1;3;2;09;0;0;0
5;52;1737015;M001;9.6089460218758;01;01;1;3;1;17;0;0;0
5;52;1737015;M002;9.6089460218758;01;01;1;2;2;15;0;0;0
5;52;2542378;M001;8.7616240093034;01;01;1;3;1;17;0;0;0
5;52;6799132;M001;10.2954535271395;01;01;1;2;2;17;0;0;0
5;52;5737430;M001;11.8292830449756;01;01;1;3;2;14;0;0;0
5;52;472609;M001;10.2954535271395;01;01;1;3;2;17;0;0;0
5;52;7426365;M001;10.2954535271395;01;01;1;4;2;17;0;0;0
5;52;3212649;M001;10.4562680344483;01;01;1;4;1;12;0;0;0
5;52;6154885;M001;8.2926372410798;01;01;1;3;2;17;0;0;0
5;52;5981241;M001;8.9870498982934;01;01;1;3;1;09;0;0;0
5;52;5981241;M002;8.9870498982934;01;01;1;3;2;08;0;0;0
5;52;3668663;M001;6.9187672528438;01;01;1;1;1;13;0;0;0
5;52;6980052;M001;11.4866205750844;01;01;1;3;1;16;0;0;0
5;52;4064476;M001;9.9281272899133;01;01;1;3;1;11;0;0;0
5;52;485950;M001;9.7443872989938;01;01;1;2;2;17;0;0;0
5;52;2153428;M001;10.2567902846899;01;01;1;2;1;14;0;0;0
5;52;1550913;M001;6.251786775827;08;01;2;3;1;10;0;0;0
5;52;7733596;M001;7.8326074689645;08;01;2;4;2;17;0;0;0
5;52;782622;M001;9.7443872989938;01;01;1;3;1;17;0;0;0
5;52;782622;M002;9.7443872989938;01;01;1;2;1;12;0;0;0
5;52;4605642;M001;15.301982213394;01;01;1;3;2;17;0;0;0
5;52;7530406;M001;8.9224385166122;01;01;1;3;1;15;0;0;0
5;52;123476;M001;10.544264044882;01;01;1;4;2;17;0;0;0
5;52;96623;M001;8.920637300161;01;01;1;1;2;15;0;0;0
5;52;5373143;M001;8.4674196595424;01;01;1;1;1;10;0;0;0
5;52;1953596;M001;10.6035949802827;01;01;1;2;2;17;0;0;0
5;52;2413490;M001;12.9970263525065;01;01;1;3;2;11;0;0;0
5;52;7253177;M001;6.1864261115307;01;01;1;2;1;17;0;0;0
5;52;2157903;M001;3.6405386302193;01;01;1;2;2;17;0;0;0
5;52;1283274;M001;14.5655042698031;01;01;1;2;2;15;0;0;0
5;52;3123296;M001;2.9784577093337;01;01;1;1;1;14;0;0;0
5;52;6180975;M001;13.2599569019751;01;01;1;3;1;13;0;0;0
5;52;3603489;M001;6.5440417934781;01;01;1;4;2;07;0;0;0
5;52;893556;M001;4.324586078685;01;01;1;2;1;16;0;0;0
5;52;4733332;M001;9.8774810571796;01;01;1;1;2;09;0;0;0
5;52;3947569;M001;8.4469751093414;01;01;1;3;2;09;0;0;0
5;52;3927106;M001;13.613682748711;01;01;1;2;2;15;0;0;0
5;52;4044670;M001;9.1714997578738;01;01;1;4;2;17;0;0;0
5;52;3027806;M001;2.0722953242769;01;01;1;3;2;16;0;0;0
5;52;6645862;M001;10.0241788076822;01;01;1;3;1;05;0;0;0
5;52;5802250;M001;13.6215435450845;01;01;1;3;1;09;0;0;0
5;52;5802250;M002;13.6215435450845;01;01;1;4;2;07;0;0;0
5;52;6449037;M001;7.5254106369202;01;01;1;1;1;17;0;0;0
5;52;38500;M001;9.6322711523254;01;01;1;1;2;06;0;0;0
5;52;1886143;M001;8.9224385166122;01;01;1;3;1;13;0;0;0
5;52;6991778;M001;9.6096096520977;02;01;1;4;1;15;0;0;0
5;52;4870555;M001;9.7338982538021;01;01;1;3;1;11;0;0;0
5;52;4489093;M001;4.942402844464;01;01;1;2;1;15;0;0;0
5;52;709358;M001;12.5584378565793;01;01;1;2;2;10;0;0;0
5;52;5526748;M001;9.4214229890707;01;01;1;3;1;17;0;0;0
5;52;5526748;M002;9.4214229890707;01;01;1;3;1;12;0;0;0
5;52;5517152;M001;10.0527035941425;01;01;1;2;1;17;0;0;0
5;52;1678654;M001;7.1428505732767;01;01;1;2;2;12;0;0;0
5;52;6436419;M001;10.3803510217751;01;01;1;1;2;15;0;0;0
5;52;5310513;M001;7.9004008553321;01;01;1;3;1;15;0;0;0
5;52;4050379;M001;9.2179705264506;01;01;1;1;1;17;0;0;0
5;52;987187;M001;12.3847069149425;01;01;1;3;1;10;0;0;0
5;52;1355443;M001;9.0586900108775;01;01;1;4;2;13;0;0;0
5;52;2094816;M001;10.9476605201921;01;01;1;2;1;15;0;0;0
5;52;4803386;M001;6.9029931944833;01;01;1;2;2;01;0;0;0
5;52;3537896;M001;9.4311665682331;01;01;1;2;2;02;0;0;0
5;52;7500528;M001;11.6684685376667;01;01;1;3;1;05;0;0;0
5;52;6606195;M001;9.6089460218758;01;01;1;3;1;08;0;0;0
5;52;3059811;M001;7.0697349356493;01;01;1;1;1;17;0;0;0
5;52;3170585;M001;9.4894675720919;01;01;1;3;1;15;0;0;0
5;52;1683224;M001;9.4127887460359;01;01;1;2;2;12;0;0;0
5;52;4299110;M001;9.3882865634409;01;01;1;1;2;11;0;0;0
5;52;4500547;M001;9.6089460218758;01;01;1;1;1;16;0;0;0
5;52;2234530;M001;4.0902897071335;08;01;2;3;1;16;0;0;0
5;52;200201;M001;9.1627670811033;08;01;2;2;2;17;0;0;0
5;52;283602;M001;9.7217297924203;05;01;2;3;1;07;0;0;0
5;52;7657036;M001;12.8006226098496;01;01;1;4;2;15;0;0;0
5;52;3691182;M001;8.9224385166122;01;01;1;3;1;11;0;0;0
5;52;5870468;M001;12.2154598061928;01;01;1;3;1;15;0;0;0
5;52;7738830;M001;10.1051944464888;01;01;1;3;1;11;0;0;0
5;52;2881798;M001;14.5615356474633;01;01;1;2;1;17;0;0;0
5;52;6650310;M001;7.4753690589211;01;01;1;2;2;13;0;0;0
5;52;6222946;M001;7.3381538289577;01;01;1;3;1;08;0;0;0
5;52;6211697;M001;9.1797511911908;01;01;1;3;2;13;0;0;0
5;52;2728795;M001;19.6511049457822;01;01;1;1;1;16;0;0;0
5;52;7410421;M001;10.7613666697152;01;01;1;4;2;17;0;0;0
5;52;234304;M001;9.8105534885842;01;01;1;3;2;13;0;0;0
5;52;234304;M002;9.8105534885842;01;01;1;2;1;14;0;0;0
5;52;5734384;M001;8.8613764794615;01;01;1;3;1;14;0;0;0
5;52;1390896;M001;11.1874052057504;08;01;2;3;1;16;0;0;0
5;52;4559981;M001;3.7847751222857;01;01;1;2;2;17;0;0;0
5;52;7200512;M001;4.2830157782748;01;01;1;3;1;14;0;0;0
5;52;5928599;M001;3.763041089981;01;01;1;3;1;17;0;0;0
5;52;4523458;M001;2.1947058571317;01;01;1;3;1;15;0;0;0
5;52;6597620;M001;2.7099706359171;01;01;1;4;1;05;0;0;0
5;52;6838989;M001;3.7180691990655;01;01;1;1;1;12;0;0;0
5;52;3437910;M001;2.1630702153357;01;01;1;2;2;13;0;0;0
5;52;5226176;M001;1.47980434054;01;01;1;2;1;17;0;0;0
5;52;6538741;M001;3.0907520239069;01;01;1;4;2;15;0;0;0
5;52;3774765;M001;3.5568562280974;03;01;1;2;2;14;0;0;0
5;52;5954806;M001;2.8155912942193;03;01;1;3;1;13;0;0;0
5;52;2526404;M001;3.4891581577422;08;01;2;4;1;09;0;0;0
5;52;3014282;M001;2.1771852881662;01;01;1;3;2;12;0;0;0
5;52;2302372;M001;2.9817095339481;01;01;1;2;1;06;0;0;0
5;52;2839726;M001;3.1726146199852;01;01;1;3;2;17;0;0;0
5;52;3725462;M001;4.0598888095605;01;01;1;1;2;15;0;0;0
5;52;3015735;M001;3.4880364095694;01;01;1;3;1;10;0;0;0
5;52;749409;M001;3.1319331579477;01;01;1;3;1;13;0;0;0
5;52;1043011;M001;4.7072331890811;01;01;1;1;1;10;0;0;0
5;52;1043011;M002;4.7072331890811;01;01;1;2;2;10;0;0;0
5;52;7578342;M001;2.7616123463656;01;01;1;3;2;14;0;0;0
5;52;6313686;M001;3.6261513811506;01;01;1;3;1;11;0;0;0
5;52;3677738;M001;3.1661551137908;01;01;1;3;2;15;0;0;0
5;52;3149931;M001;4.5442449257618;01;01;1;2;2;16;0;0;0
5;52;838076;M001;3.2101623841553;01;01;1;3;1;12;0;0;0
5;52;522288;M001;2.0059771727159;08;01;2;4;2;14;0;0;0
5;52;3802158;M001;5.3245783928951;01;01;1;2;1;17;0;0;0
5;52;65606;M001;4.0386255001131;01;01;1;4;2;10;0;0;0
5;52;7322546;M001;6.7419499481223;01;01;1;4;2;16;0;0;0
5;52;7267893;M001;5.3881094671279;01;01;1;3;1;17;0;0;0
5;52;3716030;M001;4.4849214621217;01;01;1;4;1;09;0;0;0
5;52;5245219;M001;4.4282249633468;01;01;1;2;1;10;0;0;0
5;52;6995371;M001;3.3920796874375;01;01;1;2;1;17;0;0;0
5;52;5533459;M001;4.2746856815713;01;01;1;3;2;17;0;0;0
5;52;4158996;M001;6.8675280935355;08;01;2;3;1;06;0;0;0
5;52;508201;M001;3.9830411596842;08;01;2;2;1;17;0;0;0
5;52;508201;M002;3.9830411596842;08;01;2;3;2;17;0;0;0
5;52;148600;M001;3.9125354720174;05;01;2;1;1;12;0;0;0
5;52;3772047;M001;2.1660347687354;08;01;2;2;1;08;0;0;0
5;52;1834026;M002;2.6844300422301;08;01;2;3;1;01;0;0;0
5;52;3431882;M001;3.4775789031183;08;01;2;3;2;11;0;0;0
5;52;6584155;M001;6.417213490955;08;01;2;3;1;15;0;0;0
5;52;3536632;M001;4.77660085041;08;01;2;1;2;17;0;0;0
5;52;5901420;M001;1.7164228492537;05;01;2;1;2;07;0;0;0
5;52;585386;M001;5.9786187373784;01;01;1;3;2;14;0;0;0
5;52;1247405;M001;7.3064596202079;01;01;1;1;1;17;0;0;0
5;52;4882245;M001;4.826314414823;01;01;1;4;2;13;0;0;0
5;52;5161132;M001;4.1796469848928;01;05;1;2;1;06;0;0;0
5;52;2478178;M001;4.2927257678025;01;01;1;1;1;17;0;0;0
5;52;6251259;M001;7.4781055802242;01;01;1;1;1;12;0;0;0
