F0010;F0020;F0100;F0101;F0110;F0120;F0130;F0140;F0150;F0160;F0170;F0180;F0190;F0200;F0210;F0220;F0230;F0240;F0250;F0260;F0270;MF0190;MF0200
5;52;2172301;F001;3.9740875837271;01;01;1;01;4;1;07;1;2;03;;0;2;2;1328;1;0;0
5;52;3076159;F001;7.3881057273267;01;01;1;02;3;1;11;1;1;03;;0;1;2;1404;1;0;0
5;52;3076159;F002;7.3881057273267;01;01;1;03;3;;;;;;3;;0;3;604;;9;9
5;52;4106106;F001;4.9487323079988;01;01;1;01;6;2;15;1;1;10;;0;3;3;866.67;;0;0
5;52;2570936;F001;6.0514905403378;01;01;1;01;4;1;10;1;4;03;;1;3;1;850;1;0;0
5;52;7058511;F001;3.8249546108212;01;01;1;01;4;1;06;2;1;03;;2;3;1;575;1;0;0
5;52;7325749;F001;4.6106484894089;01;01;1;01;3;2;08;3;2;05;;2;0;3;1000;;0;0
5;52;2302734;F001;5.0902721201315;01;01;1;01;2;2;08;3;4;05;;1;1;1;1250;;0;0
5;52;5354024;F001;4.6262878203215;01;01;1;01;4;1;06;3;1;03;;2;2;2;603;1;0;0
5;52;1280662;F001;5.1739444037172;01;01;1;01;3;2;10;1;4;05;;1;2;1;400;;0;0
5;52;946244;F001;5.8011203725556;01;01;1;01;3;2;14;4;1;06;;0;0;3;1404;;0;0
5;52;5536361;F001;3.5422224996493;01;01;1;02;2;1;14;1;2;01;;0;1;1;1212;1;0;0
5;52;5536361;F002;3.5422224996493;01;01;1;03;3;;;;;;3;;1;2;633.33;;9;9
5;52;6267144;F001;5.7695451007747;01;01;1;01;3;2;09;3;1;06;;1;2;1;1474.67;;0;0
5;52;1116480;F001;2.7195201159457;01;01;1;01;3;1;17;1;4;03;;0;2;1;1470.67;1;0;0
5;52;4321117;F001;5.9958412845669;01;01;1;01;2;1;17;3;4;01;;0;1;1;1212;1;0;0
5;52;221690;F001;6.4576805505834;01;01;1;01;5;2;09;3;4;03;;2;2;3;542.4;1;0;0
5;52;24967;F001;5.3031025472514;01;01;1;01;3;2;07;3;4;03;;1;1;2;700;1;0;0
5;52;5998875;F001;5.5961678314093;01;01;1;02;3;2;07;3;4;03;;1;1;2;1333.33;1;0;0
5;52;5998875;F002;5.5961678314093;01;01;1;03;4;;;;;;2;;1;3;0;;9;9
5;52;2016868;F001;7.8953320595223;01;01;1;01;3;2;10;3;4;10;;0;1;2;266.67;;0;0
5;52;2755583;F001;5.5918509969087;01;01;1;01;3;2;08;2;4;03;;0;1;2;404;3;0;0
5;52;7516170;F001;6.2435416213705;01;01;1;01;4;2;08;3;4;05;;3;2;2;303;;0;0
5;52;4812677;F001;6.2599164853616;01;01;1;01;2;1;09;3;4;01;;0;1;1;1500;2;0;0
5;52;1754956;F001;5.3825622611975;01;01;1;01;4;2;08;4;1;06;;2;3;1;303;;0;0
5;52;7564217;F001;9.4224453650555;01;01;1;01;7;2;09;1;4;04;;2;2;5;819.43;1;0;0
5;52;2178204;F001;4.8480760383374;01;01;1;01;3;1;08;1;5;03;;1;2;1;566.67;1;0;0
5;52;3133696;F001;6.9790381822461;01;01;1;01;2;2;09;1;4;01;;0;1;1;300;3;0;0
5;52;4095908;F001;5.5930895689851;01;01;1;01;3;2;09;3;4;05;;2;1;2;500;;0;0
5;52;7399407;F001;5.2196109247383;01;01;1;01;2;2;07;4;1;01;;0;1;1;3150;1;0;0
5;52;6156343;F001;8.3217485532047;01;01;1;01;4;1;08;3;4;03;;2;1;3;625;2;0;0
5;52;5863564;F001;8.5691300689377;01;01;1;01;3;2;06;3;4;03;;1;2;1;904;1;0;0
5;52;308874;F001;11.4806123910327;01;01;1;01;3;2;11;1;4;03;;0;1;2;1260;1;0;0
5;52;7561114;F001;5.8999651215019;01;01;1;01;3;1;10;1;4;03;;1;1;2;1237.33;1;0;0
5;52;2462060;F001;5.4946054574758;01;01;1;01;4;2;09;3;2;03;;1;2;2;375;3;0;0
5;52;6834110;F001;5.7312019143572;01;01;1;01;2;2;15;1;4;10;;0;1;1;750;;0;0
5;52;6261249;F001;7.5221167497952;01;01;1;01;4;2;09;3;4;03;;0;3;1;1100;1;0;0
5;52;2546334;F001;3.8627046757694;01;01;1;01;2;1;13;3;4;01;;0;1;1;606;2;0;0
5;52;3706387;F001;5.6184267164151;01;01;1;02;2;2;10;1;2;01;;0;1;1;1212;1;0;0
5;52;3706387;F002;5.6184267164151;01;01;1;03;4;;;;;;2;;2;2;0;;9;9
5;52;2384318;F001;5.2294975974023;01;01;1;01;3;2;07;3;4;05;;1;0;3;404;;0;0
5;52;2462654;F001;3.886399518939;01;01;1;01;3;2;05;3;4;03;;1;2;1;433.33;2;0;0
5;52;4438344;F001;5.4013447319138;01;01;1;01;6;1;07;3;4;03;;4;3;3;250;2;0;0
5;52;6787117;F001;5.7785167499713;01;01;1;01;5;1;08;3;2;03;;2;3;2;860;1;0;0
5;52;2195338;F001;6.0883263711043;01;01;1;01;2;1;12;2;4;01;;0;1;1;606;3;0;0
5;52;3802019;F001;6.7761827883137;01;01;1;01;6;2;07;3;4;03;;2;3;3;633.33;1;0;0
5;52;7455306;F001;4.4254681602925;01;01;1;01;4;1;10;2;4;03;;2;3;1;475;2;0;0
5;52;7572890;F001;6.7063148453699;01;01;1;01;2;1;08;2;4;01;;0;1;1;3100;1;0;0
5;52;2379904;F001;5.7223677421335;01;01;1;01;2;1;09;1;1;01;;0;1;1;606;2;0;0
5;52;1081382;F001;3.5231638630721;01;01;1;01;9;2;07;3;4;03;;7;7;2;201.33;1;0;0
5;52;848509;F001;3.4194354244407;01;01;1;01;2;1;10;3;4;01;;0;1;1;375;2;0;0
5;52;5568259;F001;2.8321755475651;01;01;1;01;4;1;07;3;4;03;;1;2;2;303;2;0;0
5;52;6331972;F001;6.8286357822335;01;01;1;01;2;1;14;1;2;01;;0;1;1;1212;1;0;0
5;52;5764848;F001;8.4887861978284;01;01;1;01;5;1;06;2;1;03;;3;3;2;820;1;0;0
5;52;6835386;F001;6.5105487055118;01;01;1;01;4;2;07;3;4;03;;2;2;2;525;1;0;0
5;52;7741369;F001;5.7563750960945;01;01;1;01;2;1;08;3;4;07;;1;1;1;500;;0;0
5;52;1645984;F001;7.9410231819264;01;01;1;01;4;2;06;3;4;03;;2;3;1;678;1;0;0
5;52;1202513;F001;7.6172461759203;01;01;1;01;3;2;06;1;4;05;;2;2;1;500;;0;0
5;52;108855;F001;4.3123567566204;01;01;1;01;4;2;10;2;4;06;;0;3;1;300;;0;0
5;52;3382786;F001;5.7063696689782;01;01;1;01;3;2;07;3;4;03;;1;2;1;404;3;0;0
5;52;7037063;F001;4.5331757412145;01;01;1;01;3;2;15;3;4;05;;1;2;1;904;;0;0
5;52;3427278;F001;6.0902798283047;01;01;1;02;4;2;10;2;1;03;;0;1;3;1550;1;0;0
5;52;3427278;F002;6.0902798283047;01;01;1;03;2;;;;;;1;;1;1;1000;;9;9
5;52;1314598;F001;3.8484427561455;01;01;1;01;5;1;07;1;4;03;;3;4;1;680;1;0;0
5;52;5117887;F001;6.5223108221232;01;01;1;01;2;2;15;2;1;05;;0;1;1;1212;;0;0
5;52;6556350;F001;5.7862689262231;01;01;1;01;2;2;10;3;1;01;;0;1;1;2000;1;0;0
5;52;93301;F001;3.5233616980507;01;01;1;01;4;1;07;1;1;03;;2;1;3;1425;1;0;0
5;52;2641745;F001;3.565833265816;01;01;1;01;3;1;06;2;4;03;;1;1;2;633.33;1;0;0
5;52;3800138;F001;5.3911387330543;01;01;1;01;4;1;08;2;5;03;;2;3;1;375;2;0;0
5;52;6458228;F001;5.3897714567148;01;01;1;01;3;2;05;3;4;03;;1;2;1;400;2;0;0
5;52;2426107;F001;4.8446681640404;01;01;1;01;3;1;08;3;1;03;;0;2;1;2500;2;0;0
5;52;3706355;F001;5.1289554844188;01;01;1;01;5;1;09;1;4;03;;2;3;2;1260;1;0;0
5;52;1380849;F001;5.1117073266801;01;01;1;01;2;2;09;3;4;01;;0;1;1;1850;1;0;0
5;52;7548181;F001;5.3479550371637;01;01;1;01;3;2;04;2;2;03;;1;2;1;700;1;0;0
5;52;3579732;F001;4.6881230209862;01;01;1;01;3;2;07;3;4;03;;1;2;1;2166.67;1;0;0
5;52;3430839;F001;5.2942625531929;01;01;1;01;3;1;14;2;4;03;;0;2;1;1266.67;2;0;0
5;52;1653098;F001;3.7128961562213;01;01;1;01;6;1;09;2;4;03;;3;2;4;200;2;0;0
5;52;3422581;F001;5.9561709638441;01;01;1;01;3;2;06;3;2;03;;1;2;1;1100;1;0;0
5;52;7164151;F001;4.1832295110733;01;01;1;01;2;1;11;2;4;01;;0;1;1;1000;2;0;0
5;52;2505793;F001;5.2279318968084;01;01;1;02;3;2;11;2;4;03;;0;2;1;583.67;2;0;0
5;52;2505793;F002;5.2279318968084;01;01;1;03;3;;;;;;3;;0;3;101.67;;9;9
5;52;5385841;F001;5.7410365031627;01;01;1;01;3;1;08;3;1;03;;1;2;1;1564.67;1;0;0
5;52;1178823;F001;6.4854364901701;01;01;1;01;2;1;09;3;4;01;;0;1;1;1850;1;0;0
5;52;3121072;F001;4.8099221296879;01;01;1;01;3;1;13;2;1;03;;0;1;2;833.33;2;0;0
5;52;3873781;F001;3.9736369981977;01;01;1;01;3;2;07;2;2;03;;1;2;1;666.67;1;0;0
5;52;1702629;F001;4.2427436865231;01;01;1;02;3;2;11;1;1;02;;0;1;2;1066.67;1;0;0
5;52;1702629;F002;4.2427436865231;01;01;1;03;2;;;;;;3;;0;2;250;;9;9
5;52;3827821;F001;5.3863170996777;01;01;1;01;2;2;10;3;4;05;;0;0;2;1900;;0;0
5;52;1344024;F001;5.7263220244456;01;01;1;01;3;2;06;1;4;03;;1;2;1;604.67;1;0;0
5;52;6390614;F001;3.4319565663046;01;01;1;01;5;1;11;1;4;03;;2;2;3;560;1;0;0
5;52;7077026;F001;5.3619580044875;01;01;1;01;3;2;12;1;4;10;;0;0;3;538;;0;0
5;52;16217;F001;6.0629326816897;01;01;1;01;3;1;09;3;4;03;;1;2;1;1300;1;0;0
5;52;4240999;F001;7.9963918169446;01;01;1;01;4;2;11;4;1;10;;0;0;4;1675;;0;0
5;52;3633964;F001;2.8142927257264;01;01;1;01;5;1;07;2;1;03;;1;3;2;902.4;1;0;0
5;52;152817;F001;5.4721132934989;01;01;1;01;4;1;10;1;1;07;;1;4;0;1250;;0;0
5;52;1955439;F001;5.7862689262231;01;01;1;01;2;1;08;2;4;01;;0;1;1;3250;1;0;0
5;52;7356491;F001;5.0851540676452;01;01;1;01;3;1;08;1;4;03;;0;2;1;1166.67;1;0;0
5;52;3015076;F001;4.6206648064873;01;01;1;01;4;1;10;3;1;03;;1;1;3;1153;1;0;0
5;52;3426857;F001;4.1906248027608;01;01;1;01;6;1;08;1;4;03;;3;3;3;433.33;1;0;0
5;52;2855315;F001;6.2599164853616;01;01;1;01;2;2;10;3;4;01;;0;1;1;1506;1;0;0
5;52;5170216;F001;8.4220963612999;01;01;1;01;3;1;07;1;1;03;;1;1;2;604;1;0;0
5;52;2203490;F001;9.8111061052876;01;01;1;01;4;2;10;2;1;06;;1;2;2;453;;0;0
5;52;1870127;F001;4.8697924857261;01;01;1;01;2;1;11;1;4;01;;0;1;1;1050;1;0;0
5;52;1300278;F001;4.6985244632576;01;01;1;01;5;1;04;3;2;10;;0;4;1;1600;;0;0
5;52;3188041;F001;4.4182199493787;01;01;1;01;4;2;07;2;4;03;;1;1;3;375;2;0;0
5;52;6385590;F001;7.5017376858117;01;01;1;01;6;1;07;1;1;03;;4;2;4;166.67;2;0;0
5;52;1074253;F001;2.8321755475651;01;01;1;01;5;1;13;1;1;02;;0;3;2;800;3;0;0
5;52;1546456;F001;5.9556766520664;01;01;1;01;5;2;10;1;4;05;;4;2;3;120;;0;0
5;52;5563930;F001;3.1348943217958;01;01;1;01;3;1;11;2;1;03;;1;2;1;1070.67;1;0;0
5;52;7527861;F001;4.3981667725263;01;01;1;01;3;2;07;3;2;03;;1;2;1;604;1;0;0
5;52;358607;F001;4.0851550059437;01;01;1;01;3;2;07;2;4;02;;0;2;1;808;3;0;0
5;52;1677687;F001;6.446092575668;01;01;1;01;2;2;08;3;4;05;;1;0;2;750;;0;0
5;52;3844414;F001;5.5306818720564;01;01;1;01;2;2;10;2;2;01;;0;1;1;1750;1;0;0
5;52;5543222;F001;5.6102102157662;01;01;1;01;4;1;06;3;4;03;;2;1;3;425;2;0;0
5;52;6734958;F001;7.8620181138904;01;01;1;01;5;1;10;1;4;03;;1;4;1;780;2;0;0
5;52;4383864;F001;6.8580956024838;01;01;1;01;5;2;10;1;4;03;;1;4;1;0;4;0;0
5;52;5319949;F001;3.7375977040815;01;01;1;01;3;2;05;3;2;03;;1;2;1;600;3;0;0
5;52;1498735;F001;8.9214516272841;01;01;1;01;4;1;13;1;2;03;;1;2;2;1000;2;0;0
5;52;6970911;F001;4.0401931813999;01;01;1;01;6;2;07;1;4;03;;3;2;4;366.67;1;0;0
5;52;116008;F001;4.5706365800672;01;01;1;01;5;2;04;2;2;10;;0;2;3;722.4;;0;0
5;52;4864307;F001;4.8336637146411;01;01;1;01;2;2;14;1;5;01;;0;1;1;1212;1;0;0
5;52;5214477;F001;5.9830036089559;01;01;1;01;5;1;13;3;4;03;;0;3;2;1969.6;1;0;0
5;52;635494;F001;2.8321755475651;01;01;1;01;2;2;12;1;4;10;;0;1;1;606;;0;0
5;52;7662042;F001;4.1987448693986;01;01;1;01;3;2;07;2;4;05;;1;2;1;200;;0;0
5;52;3506114;F001;2.8321755475651;01;01;1;01;3;2;12;1;4;03;;1;2;1;1533.33;1;0;0
5;52;5580530;F001;4.9725331847528;01;01;1;01;2;1;05;3;2;01;;0;1;1;1050;1;0;0
5;52;5500275;F001;5.7223677421335;01;01;1;01;2;2;08;3;4;01;;0;1;1;2250;1;0;0
5;52;2658238;F001;4.3898976093919;01;01;1;01;7;2;08;3;2;03;;2;2;5;314.29;3;0;0
5;52;470394;F001;6.892606313941;01;01;1;01;4;1;08;2;4;03;;1;3;1;1028;1;0;0
5;52;5649625;F001;4.1628529650591;01;01;1;01;3;1;09;1;4;03;;0;2;1;870.67;1;0;0
5;52;5072958;F001;4.4944503226147;01;01;1;01;3;2;08;3;4;03;;1;2;1;637.33;1;0;0
5;52;3022316;F001;5.5306818720564;01;01;1;01;2;1;11;1;1;01;;0;1;1;150;3;0;0
5;52;3807565;F001;4.8241180218192;01;01;1;01;3;2;07;3;4;05;;1;2;1;444;;0;0
5;52;1990724;F001;7.6262970420422;01;01;1;01;3;2;10;2;4;10;;0;0;3;1212;;0;0
5;52;991121;F001;6.5563139793059;01;01;1;01;2;2;14;3;1;10;;0;1;1;1000;;0;0
5;52;6007032;F001;7.1976369599166;01;01;1;01;4;1;10;2;1;03;;1;2;2;375;2;0;0
5;52;1976231;F001;3.5559772561571;01;01;1;01;3;2;12;1;2;06;;1;1;2;404;;0;0
5;52;113075;F001;6.603783708456;01;01;1;01;4;1;10;1;4;03;;2;2;2;825;1;0;0
5;52;674819;F001;7.0278313659089;01;01;1;01;2;1;09;3;2;01;;0;1;1;650;2;0;0
5;52;3395282;F001;6.2309715762083;01;01;1;01;4;2;12;1;4;10;;0;2;2;803;;0;0
5;52;80679;F001;5.9046316710241;01;01;1;01;6;1;10;2;2;03;;3;3;3;352;1;0;0
5;52;3290241;F001;6.0194407580327;01;01;1;01;3;1;05;1;4;03;;1;2;1;404;2;0;0
5;52;1067761;F001;4.7836702925505;01;01;1;01;6;1;06;1;2;03;;4;5;1;202;2;0;0
5;52;4425135;F001;3.7383940421261;01;01;1;02;3;1;16;1;4;03;;0;2;1;1212;1;0;0
5;52;4425135;F002;3.7383940421261;01;01;1;03;2;;;;;;3;;0;2;606;;9;9
5;52;4480422;F001;2.8321755475651;01;01;1;01;6;1;11;3;2;03;;4;4;2;766.67;1;0;0
5;52;7748933;F001;6.63107160937;01;01;1;01;3;1;07;3;2;03;;1;2;1;833.33;2;0;0
5;52;6083391;F001;2.8321755475651;01;01;1;01;5;1;07;2;2;03;;2;3;2;400;2;0;0
5;52;1703914;F001;5.5744366811871;01;01;1;01;2;2;07;3;4;01;;0;1;1;750;1;0;0
5;52;4482109;F001;5.8744068770028;02;01;1;01;3;1;10;1;4;03;;1;1;2;666.67;2;0;0
5;52;2236654;F001;4.7166071410388;02;01;1;01;3;1;05;2;1;03;;1;1;2;666.67;2;0;0
5;52;3219192;F001;6.5894904346106;03;01;1;01;2;1;07;3;1;01;;0;1;1;4000;1;0;0
5;52;4805196;F001;5.4670130155141;03;01;1;01;3;1;14;1;4;03;;1;2;1;666.67;2;0;0
5;52;4902378;F001;4.8715785417532;03;01;1;01;3;1;15;1;4;02;;0;1;2;808;2;0;0
5;52;1209181;F001;5.2237585767468;03;01;1;01;2;2;16;1;4;05;;0;1;1;1606;;0;0
5;52;729258;F001;7.7720347943254;03;01;1;01;4;2;13;1;4;03;;1;3;1;125;4;0;0
5;52;1353658;F001;6.5947376687745;03;01;1;01;2;1;14;1;4;01;;0;1;1;2424;1;0;0
5;52;5626349;F001;4.5178472382811;03;01;1;01;4;1;07;2;1;03;;2;2;2;2600;1;0;0
5;52;5882610;F001;6.2709899881055;02;01;1;01;2;2;14;1;1;01;;0;1;1;606;2;0;0
5;52;7650628;F001;4.4260918789108;02;01;1;01;4;1;08;4;1;03;;1;2;2;75;4;0;0
5;52;3428078;F001;7.2076536008465;01;01;1;01;3;1;09;4;4;03;;0;2;1;1366.67;1;0;0
5;52;2445199;F001;5.7889165013974;01;01;1;01;2;2;10;1;4;05;;0;0;2;606;;0;0
5;52;4486325;F001;5.2157089129615;01;01;1;01;2;2;10;3;4;05;;0;0;2;500;;0;0
5;52;3015665;F001;4.1282808536;01;01;1;01;3;1;12;1;4;03;;0;2;1;1904;1;0;0
5;52;6233669;F001;4.8570078893682;01;01;1;01;3;1;06;2;2;03;;1;1;2;200;1;0;0
5;52;112828;F001;4.6637637460137;01;01;1;01;3;1;07;3;4;03;;1;2;1;800;1;0;0
5;52;7227190;F001;4.8395815883792;01;01;1;01;2;1;14;2;1;01;;0;1;1;4206;1;0;0
5;52;3975791;F001;5.3870039139689;01;01;1;01;3;1;10;2;1;08;;0;2;1;600;;0;0
5;52;4325296;F001;6.6050400492686;01;01;1;01;2;2;06;3;3;05;;1;0;2;606;;0;0
5;52;6354347;F001;6.8398021193012;01;01;1;01;3;2;06;1;4;05;;2;2;1;266.67;;0;0
5;52;4442771;F001;5.183731829364;01;01;1;01;2;2;07;3;1;05;;0;1;1;740;;0;0
5;52;4022143;F001;4.489128023296;01;01;1;01;2;2;13;3;4;10;;0;0;2;300;;0;0
5;52;271005;F001;6.4086137776967;01;01;1;01;2;1;14;2;4;01;;0;1;1;856;2;0;0
5;52;7700170;F001;3.9988368323253;01;01;1;01;2;1;13;1;1;07;;0;2;0;1200;;0;0
5;52;1653772;F001;3.7766720248472;01;01;1;01;2;2;13;1;1;01;;0;1;1;731;1;0;0
5;52;2879287;F001;4.9081297528527;01;01;1;01;6;2;06;2;4;04;;3;4;2;483.33;1;0;0
5;52;6308298;F001;4.0749647148591;01;01;1;01;4;1;12;1;1;03;;1;1;3;2750;1;0;0
5;52;7479407;F001;6.1509030176041;01;01;1;01;2;1;13;3;1;01;;0;1;1;3500;1;0;0
5;52;2792351;F001;4.14864976686;01;01;1;01;5;2;08;1;4;05;;1;4;1;460;;0;0
5;52;5448072;F001;6.3476170192034;01;01;1;01;5;1;08;2;4;04;;2;2;3;442.4;1;0;0
5;52;6788280;F001;7.1044965680157;01;01;1;01;3;2;11;3;4;02;;0;2;1;404;3;0;0
5;52;6034935;F001;7.2386019007518;01;01;1;01;3;1;09;1;4;03;;1;2;1;500;3;0;0
5;52;3459107;F001;4.4339148066151;01;01;1;01;3;2;07;2;4;03;;1;2;1;2166.67;2;0;0
5;52;5069205;F001;4.8807562989792;01;01;1;01;4;2;07;2;4;05;;3;3;1;625;;0;0
5;52;7709173;F001;5.7483036158844;01;01;1;01;2;2;12;3;4;01;;0;1;1;2500;2;0;0
5;52;1458184;F001;3.6281435869482;01;01;1;01;5;1;17;1;5;04;;1;2;3;120;4;0;0
5;52;750960;F001;5.1312670715882;01;01;1;01;4;1;10;3;4;03;;1;1;3;1303;1;0;0
5;52;5419061;F001;5.4603191301119;01;01;1;01;2;2;09;3;4;05;;1;0;2;1750;;0;0
5;52;5813569;F001;5.9047693963211;01;01;1;01;2;1;14;2;2;07;;0;2;0;3106;;0;0
5;52;583883;F001;4.4199270262473;01;01;1;01;5;2;05;2;2;03;;3;3;2;682.4;1;0;0
5;52;5700778;F001;6.6850777349964;01;01;1;01;3;2;14;1;4;03;;0;2;1;1474.67;1;0;0
5;52;4166138;F001;6.5996374161455;01;01;1;01;3;2;09;1;4;03;;1;2;1;970.67;3;0;0
5;52;6130424;F001;7.2235089954142;01;01;1;01;5;2;09;2;4;03;;2;1;4;700;1;0;0
5;52;4200438;F001;4.2532774949991;01;01;1;01;2;2;13;1;4;01;;0;1;1;606;3;0;0
5;52;2838352;F001;3.3536903378386;01;01;1;01;4;2;08;3;4;03;;2;2;2;303;3;0;0
5;52;3201513;F001;3.5942851109953;01;01;1;01;4;2;08;4;1;03;;1;2;2;606;1;0;0
5;52;24613;F001;7.1022940415953;01;01;1;01;2;2;14;1;4;05;;1;1;1;606;;0;0
5;52;3044830;F001;5.0421701137341;01;01;1;01;2;1;07;2;4;01;;0;1;1;0;4;0;0
5;52;5684282;F001;5.5199612303714;01;01;1;01;4;1;06;1;2;03;;2;3;1;450;3;0;0
5;52;107052;F001;7.5317229254258;01;01;1;01;2;2;15;2;1;10;;0;0;2;6650;;0;0
5;52;5008837;F001;2.8350712626645;01;01;1;01;3;2;13;4;2;03;;0;2;1;4566.67;1;0;0
5;52;7674104;F001;5.2608398853662;01;01;1;01;3;1;06;4;1;03;;1;1;2;1000;1;0;0
5;52;1564608;F001;5.4456190540132;01;01;1;01;3;2;09;4;4;05;;0;2;1;670.67;;0;0
5;52;4269672;F001;5.2170466024233;01;01;1;01;4;1;07;3;4;03;;2;2;2;500;2;0;0
5;52;1275446;F001;4.94717344911;01;01;1;01;2;2;08;3;4;05;;1;0;2;906;;0;0
5;52;7797746;F001;6.3361942096678;01;01;1;01;2;2;14;1;4;05;;0;0;2;250;;0;0
5;52;2790001;F001;3.7108523849989;01;01;1;01;2;1;12;1;4;01;;0;1;1;856;1;0;0
5;52;2465891;F001;4.0345348606638;01;01;1;01;4;2;07;2;4;05;;3;1;3;250;;0;0
5;52;4899777;F001;6.6632584663552;01;01;1;01;4;1;11;1;4;03;;0;2;2;1553;2;0;0
5;52;2475107;F001;6.0097193291089;01;01;1;01;3;1;12;3;1;07;;1;2;1;833.33;;0;0
5;52;6578323;F001;6.2023854995086;01;01;1;01;3;1;11;1;4;03;;0;1;2;904;2;0;0
5;52;6587608;F001;6.1969839196733;01;01;1;01;2;1;13;3;4;01;;0;1;1;1500;3;0;0
5;52;4912563;F001;5.1972837577397;01;01;1;01;5;2;14;1;4;03;;1;3;2;822.4;1;0;0
5;52;4005811;F001;5.9498883784074;01;01;1;01;2;1;14;1;1;01;;0;1;1;1800;3;0;0
5;52;1387866;F001;4.7097433475519;01;01;1;01;4;2;08;2;4;03;;1;1;3;1150;1;0;0
5;52;7714164;F001;2.6497423915911;01;01;1;01;3;1;17;1;2;03;;1;2;1;1212;1;0;0
5;52;5729519;F001;3.7766720248472;01;01;1;01;2;1;13;1;4;01;;0;1;1;1806;1;0;0
5;52;2885324;F001;6.8661395359747;01;01;1;01;3;1;08;3;4;03;;1;1;2;20000;1;0;0
5;52;2606317;F001;6.0629326816897;01;01;1;01;3;1;09;3;2;03;;0;2;1;733.33;1;0;0
5;52;4907829;F001;4.8395815883792;01;01;1;01;2;1;14;1;1;01;;0;1;1;2606;1;0;0
5;52;6889531;F001;5.9210960245444;01;01;1;02;3;2;09;2;4;05;;0;1;2;570.67;;0;0
5;52;6889531;F002;5.9210960245444;01;01;1;03;2;;;;;;3;;0;2;606;;9;9
5;52;2388706;F001;5.5986258300756;01;01;1;01;3;2;07;4;1;03;;1;1;2;3666.67;1;0;0
5;52;4689039;F001;3.5220738368504;01;01;1;01;4;2;08;3;4;06;;0;1;3;1703;;0;0
5;52;2667746;F001;4.2780356741295;01;01;1;01;3;2;08;3;2;05;;2;0;3;800;;0;0
5;52;4349552;F001;5.300781523557;01;01;1;01;3;2;11;1;4;05;;0;2;1;1804;;0;0
5;52;6302155;F001;4.4064811355157;01;01;1;01;4;1;06;3;4;04;;1;3;1;1175;1;0;0
5;52;303230;F001;5.3974925700564;01;01;1;01;3;2;09;2;4;05;;2;1;2;800;;0;0
5;52;5641144;F001;6.9719444266291;01;01;1;01;3;2;06;3;4;03;;1;2;1;1070.67;1;0;0
5;52;2495716;F001;3.9741342524975;01;01;1;01;4;1;11;2;1;03;;2;1;3;1625;1;0;0
5;52;6504044;F001;4.4516643353421;01;01;1;01;5;2;09;3;1;05;;1;3;2;380;;0;0
5;52;611073;F001;5.2157089129615;01;01;1;01;2;2;10;3;4;05;;0;0;2;1212;;0;0
5;52;4621699;F001;3.4591572455135;01;01;1;01;4;2;07;3;2;03;;2;1;3;725;1;0;0
5;52;1306589;F001;4.7155254814551;01;01;1;01;4;1;08;3;2;03;;2;1;3;606;1;0;0
5;52;4605624;F001;4.9269944758085;01;01;1;01;3;1;06;2;4;10;;0;1;2;808;;0;0
5;52;198146;F001;3.3355637822987;01;01;1;01;5;1;07;4;1;03;;3;2;3;2400;1;0;0
5;52;2059998;F001;4.3889518595191;01;01;1;01;4;1;08;3;4;03;;1;2;2;750;2;0;0
5;52;3122195;F001;4.5464298699778;01;01;1;01;3;1;12;3;4;03;;1;1;2;4000;2;0;0
5;52;1486186;F001;6.8417546529725;01;01;1;01;2;1;08;4;1;01;;0;1;1;5000;1;0;0
5;52;6160247;F001;3.737712598489;01;01;1;01;4;1;06;3;1;03;;2;2;2;803;1;0;0
5;52;617600;F001;3.5116123236704;01;01;1;02;4;2;08;2;4;03;;2;2;2;1000;1;0;0
5;52;617600;F002;3.5116123236704;01;01;1;03;2;;;;;;3;;0;2;375;;9;9
5;52;4434762;F001;3.6515548576415;01;01;1;02;4;2;09;2;4;05;;3;0;4;303;;0;0
5;52;4434762;F002;3.6515548576415;01;01;1;03;4;;;;;;3;;2;2;250;;9;9
5;52;679829;F001;5.3897714567148;01;01;1;01;3;1;06;3;4;03;;1;2;1;573.33;2;0;0
5;52;1995429;F001;7.1550042316347;01;01;1;01;5;1;14;1;4;03;;1;3;2;1400;2;0;0
5;52;376262;F001;6.3508750811827;01;01;1;01;2;2;14;1;1;10;;0;1;1;606;;0;0
5;52;888258;F001;5.7765668450306;01;01;1;01;2;2;13;1;4;05;;0;0;2;1400;;0;0
5;52;740658;F001;5.2738967688924;01;01;1;02;2;2;11;1;4;01;;0;1;1;1350;1;0;0
5;52;740658;F002;5.2738967688924;01;01;1;03;2;;;;;;3;;0;2;607.5;;9;9
5;52;5406068;F001;7.2026644956758;01;01;1;01;2;1;08;3;4;01;;0;1;1;3400;1;0;0
5;52;357147;F001;5.7285648781053;01;01;1;01;2;1;12;2;4;01;;0;1;1;500;3;0;0
5;52;991836;F001;5.1289554844188;01;01;1;01;5;1;09;4;4;03;;2;3;2;1322.4;1;0;0
5;52;733881;F001;6.1548611021105;01;01;1;01;2;2;12;3;4;01;;0;1;1;6150;1;0;0
5;52;7603644;F001;3.9668488478838;01;01;1;01;5;2;09;1;4;03;;2;2;3;0;4;0;0
5;52;2360606;F001;3.3416476370515;01;01;1;01;7;1;08;4;1;03;;5;3;4;785.71;2;0;0
